sku_id,cate,brand,type_1,type_2,type_3,type_4,type_5,type_6,type_all
22476,7,521,2,0,0,0,0,3,5
135951,9,842,2,0,0,0,0,0,2
76123,9,380,95,3,1,1,0,116,216
6926,6,165,227,0,0,0,0,269,496
9642,9,380,5,0,0,0,0,14,19
99847,9,380,8,0,0,0,0,10,18
7680,7,157,18,0,0,0,0,28,46
121184,7,79,22,0,0,0,0,32,54
58484,5,489,1,0,0,0,0,0,1
116764,8,489,3,0,0,0,0,9,12
56405,10,322,3,0,0,0,0,1,4
139849,7,56,2,0,0,0,0,7,9
22740,7,587,797,30,13,5,2,1357,2204
11105,7,56,2,0,0,0,0,3,5
99509,10,820,3,0,0,0,0,6,9
99083,8,623,267,10,5,1,1,435,719
67441,6,479,501,12,1,2,2,884,1402
88368,7,216,82,3,0,0,0,123,208
86132,8,812,50,0,0,0,0,96,146
48506,10,917,9,0,0,0,0,23,32
47657,9,629,2,0,0,0,0,3,5
18192,8,693,2,0,0,0,0,0,2
145226,7,587,88,5,4,0,1,148,246
170690,4,908,5,0,0,0,0,8,13
94198,5,371,6,0,0,0,0,10,16
89814,5,181,106,5,3,0,2,197,313
159009,9,145,6,2,1,0,0,30,39
8002,4,200,89,0,0,0,0,131,220
103408,9,367,83,4,1,0,0,142,230
157274,10,523,18,1,0,0,0,26,45
38890,4,200,2,0,0,0,0,3,5
12490,8,885,2,0,0,0,0,3,5
167864,10,682,2,0,0,0,0,66,68
50744,9,302,51,3,1,0,0,82,137
152051,11,427,38,5,0,0,0,44,87
49619,7,100,22,3,1,0,0,33,59
143266,10,576,2,0,0,0,0,3,5
23539,4,678,1,0,0,0,0,1,2
11253,4,375,6,0,0,0,0,9,15
100599,9,6,4,0,0,0,0,6,10
125833,9,570,56,0,0,0,1,132,189
158654,4,200,16,0,0,0,0,27,43
170643,9,78,5,0,0,0,0,0,5
159708,6,232,18,0,0,0,0,22,40
109946,6,537,57,3,1,0,1,68,130
7149,6,290,32,0,0,0,0,48,80
114601,9,560,9,0,0,0,0,11,20
37414,4,36,6,0,0,0,0,6,12
127286,10,63,25,0,0,0,0,62,87
52463,10,63,50,0,0,0,0,88,138
45163,7,214,26,0,0,0,0,43,69
146592,8,403,970,26,11,0,9,3548,4564
12342,9,380,0,0,0,0,0,4,4
34061,9,380,3,1,1,0,0,9,14
7988,10,217,14,1,1,0,0,29,45
47509,7,216,9,0,0,0,0,3,12
41361,7,611,20,2,1,0,0,35,58
81721,5,225,3,0,0,0,0,1,4
29026,7,587,2,0,0,0,0,27,29
33438,10,653,4,1,0,0,0,7,12
52423,6,58,1,0,0,0,0,2,3
133853,4,200,8,0,0,0,0,16,24
56824,7,30,78,5,0,1,0,157,241
93478,7,157,1,0,0,0,0,3,4
132505,10,653,33,0,0,0,0,46,79
70170,10,653,394,5,2,0,3,685,1089
63827,7,741,32,1,1,0,0,43,77
129862,6,103,51,0,0,0,1,65,117
2683,4,890,4,0,0,0,0,6,10
95822,6,368,3,0,0,0,0,3,6
45998,9,301,9,0,0,0,0,16,25
129559,4,453,12,0,0,0,0,11,23
123609,4,658,3,0,0,0,0,4,7
38046,11,214,4,0,0,0,0,4,8
69053,6,103,8,0,0,0,0,13,21
108999,8,214,8,0,0,0,0,6,14
82569,11,489,6,0,0,0,0,6,12
54404,7,508,4,0,0,0,0,6,10
40308,8,812,11,0,0,0,0,13,24
82762,4,200,49,0,0,0,0,68,117
64733,7,587,48,0,0,0,0,51,99
18482,7,587,16,0,0,0,0,37,53
51838,9,575,7,0,1,0,0,24,32
156593,11,214,9,0,0,0,0,11,20
74665,4,375,10,0,0,0,0,16,26
125848,4,200,19,0,0,0,0,32,51
58408,6,885,4,0,0,0,0,10,14
141875,7,660,19,2,1,0,0,29,51
29052,7,744,7,0,0,0,0,21,28
70013,4,800,18,0,0,0,0,21,39
56036,7,744,2,0,0,0,0,3,5
36770,7,226,3,0,0,0,0,4,7
80739,9,341,6,0,0,0,0,3,9
95225,7,226,8,0,0,0,0,11,19
164714,9,472,5,0,0,0,0,7,12
98012,7,472,12,0,0,0,0,12,24
34040,9,819,20,0,0,0,0,22,42
150406,9,374,40,3,1,1,0,135,180
167389,9,302,32,1,1,0,0,52,86
31737,6,174,0,0,0,0,0,6,6
79352,8,800,248,9,3,0,1,527,788
146704,8,800,7935,138,37,7,33,13283,21433
86231,10,549,12,0,0,0,0,25,37
61106,10,111,18,0,0,0,1,48,67
96642,4,752,4,0,0,0,0,5,9
20749,7,693,268,8,4,2,2,523,807
103577,8,214,71,0,0,0,0,156,227
141970,9,631,2,0,0,0,0,7,9
157924,6,78,98,0,0,0,0,153,251
126047,5,159,20,0,0,0,0,32,52
74535,4,453,3,0,0,0,0,11,14
58943,9,89,419,5,1,1,0,534,960
78079,7,254,49,2,0,0,1,80,132
142773,7,542,4,0,0,0,0,6,10
88673,7,302,126,22,7,0,1,145,301
140106,6,537,18,1,1,0,0,28,48
118528,8,545,296,7,5,0,0,499,807
76379,5,106,6,0,0,0,1,13,20
21986,10,413,6,1,1,0,0,10,18
28701,5,800,1,0,0,0,0,4,5
165263,7,472,13,0,0,0,0,25,38
45894,7,484,6,0,0,0,0,11,17
132453,11,30,61,4,0,0,0,89,154
73712,8,545,1518,74,29,3,5,3109,4738
158870,8,214,525,0,0,0,2,941,1468
25398,5,159,9,0,0,0,0,15,24
99871,7,748,1,0,0,0,0,5,6
30531,9,657,17,1,2,0,1,31,52
109667,9,657,18,0,0,1,0,28,47
50133,10,917,5,2,0,1,0,19,27
143567,9,597,14,1,1,0,1,16,33
65709,9,710,5,0,0,0,0,11,16
68456,10,40,0,0,0,0,0,7,7
104225,6,785,46,2,1,0,0,75,124
101877,4,200,38,0,0,0,0,65,103
694,9,657,55,0,0,0,0,141,196
75803,9,483,4,0,0,0,0,6,10
84754,4,200,58,0,0,0,0,123,181
46936,8,812,10,0,0,0,0,14,24
95614,9,380,13,0,0,0,0,22,35
18902,7,611,1,0,0,0,0,3,4
80196,7,508,1,0,0,0,0,2,3
147177,7,611,2,0,0,0,0,6,8
138488,7,611,1,0,0,0,0,3,4
51787,6,159,18,0,0,0,0,21,39
127751,11,214,9,3,0,0,0,8,20
141759,9,657,52,0,0,1,0,90,143
97491,9,657,3,0,0,0,0,8,11
72311,4,596,27,1,0,0,0,38,66
153287,9,4,57,1,2,1,0,112,173
122140,9,4,11,0,0,0,0,41,52
121765,10,234,16,0,0,0,0,18,34
22855,5,263,16,0,0,0,0,26,42
151994,9,266,14,0,0,0,0,25,39
33704,9,202,8,0,0,0,0,13,21
122723,9,4,18,0,0,0,0,30,48
138761,10,917,11,0,0,0,0,33,44
76923,9,575,30,0,0,0,0,46,76
128321,8,885,3,0,0,0,0,0,3
62793,6,489,2,0,0,0,0,3,5
161957,9,741,48,0,0,0,0,72,120
16864,8,214,929,33,10,1,7,1695,2675
106585,8,214,104,0,0,0,1,188,293
102082,9,800,13,0,0,0,0,22,35
126890,10,111,12,0,0,0,0,17,29
87220,9,800,8,2,0,0,0,21,31
61728,10,111,8,0,0,0,0,16,24
170231,10,903,1,0,1,0,0,4,6
28183,10,413,0,0,1,0,0,3,4
106139,4,658,6,0,0,0,0,20,26
6765,5,159,25,0,0,0,0,35,60
36631,8,800,14,0,0,0,0,2,16
34312,10,653,40,0,0,0,0,52,92
159412,10,917,4,0,0,0,0,6,10
140137,8,623,42,0,0,0,0,58,100
46312,4,36,152,6,6,1,0,268,433
103684,10,628,22,0,0,0,0,26,48
142600,9,489,5,1,0,0,0,12,18
141457,10,628,13,0,0,0,1,28,42
98404,7,56,10,0,0,0,0,20,30
137418,8,124,18,0,0,0,0,13,31
36532,10,781,3,0,0,0,0,5,8
136241,4,923,12,1,0,0,0,22,35
120745,9,630,1,0,0,0,0,0,1
103951,6,221,25,0,0,0,0,40,65
158909,6,827,29,0,0,0,0,58,87
151953,7,521,77,4,2,1,0,106,190
170971,4,800,2,0,0,0,0,4,6
76682,8,800,1,0,0,0,0,0,1
23417,10,781,4,0,0,0,0,8,12
53057,5,140,21,0,0,0,0,38,59
17215,8,214,958,23,7,0,8,1709,2705
63106,7,228,2,0,0,0,0,10,12
51679,9,367,5,0,0,0,0,10,15
170989,9,367,0,1,1,0,0,5,7
107339,9,367,14,1,1,0,0,32,48
7614,4,678,423,3,3,0,3,752,1184
96810,9,367,33,0,0,0,0,51,84
152428,6,232,13,1,1,0,0,36,51
19687,7,864,30,1,1,0,0,56,88
119601,7,78,8,0,0,0,0,12,20
115250,9,30,48,0,0,0,0,67,115
82217,7,521,41,1,1,0,0,59,102
92420,9,107,4,0,0,0,0,16,20
117795,9,107,1,0,0,0,0,5,6
137517,9,341,135,15,3,0,2,215,370
68392,7,243,7,0,0,0,0,7,14
153073,7,492,1,0,0,0,0,0,1
71351,9,589,42,0,0,0,0,58,100
68808,7,374,3,0,0,0,0,4,7
165570,5,851,17,0,0,0,0,26,43
78148,9,325,22,0,2,0,0,36,60
77945,8,812,65,3,3,0,0,103,174
161441,9,710,8,0,0,0,0,37,45
147236,7,472,9,0,0,0,0,9,18
76251,9,489,47,0,0,0,0,75,122
116987,7,489,7,0,0,0,0,10,17
101060,9,819,2,6,0,0,0,18,26
70899,9,819,18,1,0,0,0,52,71
64772,9,819,8,6,0,0,0,14,28
64334,10,817,25,2,1,0,0,48,76
15877,9,42,0,0,0,0,0,4,4
86963,9,368,0,0,0,0,0,3,3
73074,4,306,1538,80,26,11,14,2830,4499
80733,9,456,0,0,0,0,0,3,3
31612,9,456,10,0,0,0,0,13,23
38803,11,214,30,3,0,0,0,29,62
4220,6,789,3,0,0,0,0,7,10
139825,9,560,1,0,0,0,0,2,3
2736,9,560,1,0,0,0,0,1,2
654,10,66,23,0,1,0,1,19,44
158620,4,658,24,0,0,0,0,59,83
51427,10,781,12,0,0,0,0,48,60
18330,9,8,11,0,0,0,0,33,44
12506,9,8,16,2,0,0,0,33,51
669,9,8,123,3,0,0,0,191,317
24221,8,800,35,0,0,0,1,47,83
107783,7,263,9,0,0,0,0,25,34
40446,7,587,88,2,1,0,1,113,205
95351,9,545,4,1,1,0,0,25,31
67713,8,812,166,3,0,0,1,271,441
19261,9,302,0,0,0,0,0,3,3
46709,9,380,3,0,0,0,0,3,6
102817,9,380,4,0,0,0,0,7,11
91994,8,545,61,0,0,0,0,90,151
95813,7,226,2,0,0,0,0,7,9
31736,9,538,67,0,0,0,2,171,240
1101,8,214,768,16,6,1,5,1223,2019
47396,8,214,527,9,4,1,7,874,1422
32525,9,489,152,0,0,0,1,198,351
166353,4,159,31,0,0,0,0,61,92
123925,4,159,17,0,0,0,0,23,40
21924,10,523,26,0,0,0,0,58,84
63780,7,295,17,0,0,0,0,34,51
80723,9,462,2,0,0,0,0,7,9
145833,7,126,5,1,1,0,0,17,24
21213,7,126,11,0,0,0,0,15,26
58412,6,251,1,0,0,0,0,3,4
103099,4,658,1,0,0,0,0,1,2
18853,4,923,5,0,0,0,0,13,18
35912,10,523,20,0,0,0,0,47,67
29588,9,575,48,5,1,0,0,88,142
143735,5,200,60,1,1,0,1,103,166
93678,9,575,7,0,0,0,0,15,22
92113,9,575,4,0,0,0,0,6,10
21018,4,752,6,1,0,0,0,2,9
122351,9,575,6,1,0,0,0,15,22
60857,9,575,10,0,0,0,0,20,30
15933,9,380,2,0,0,0,0,6,8
133502,9,157,37,2,1,0,0,69,109
82768,6,235,215,6,1,1,2,331,556
149245,7,693,2,0,0,0,0,4,6
15994,9,202,8,0,0,0,0,11,19
65819,9,202,1,0,0,0,0,2,3
103377,7,202,3,0,0,0,0,4,7
66837,6,800,40,0,0,0,0,107,147
51352,4,200,1,0,0,0,0,0,1
145093,10,81,28,0,0,0,0,37,65
34528,10,722,47,0,1,0,1,67,116
69017,5,78,15,0,0,0,0,29,44
159282,5,263,1,0,0,0,0,2,3
82601,7,374,8,0,0,0,0,21,29
129014,9,313,3,0,0,0,0,2,5
21270,6,489,2,0,0,0,0,15,17
57191,7,374,4,0,0,0,0,12,16
129564,7,484,11,0,0,0,0,20,31
74820,11,885,29,1,0,0,0,33,63
138709,9,302,19,1,1,0,0,54,75
70485,9,405,6,0,0,0,0,9,15
112120,11,812,11,0,0,0,0,6,17
88404,9,145,24,0,0,0,1,49,74
18936,10,628,12,0,0,0,0,10,22
47972,10,628,6,0,0,0,0,3,9
14276,9,158,28,0,0,0,0,62,90
168718,4,375,15,0,0,0,0,27,42
16450,9,145,1,0,0,0,0,2,3
17978,9,145,1,0,0,0,0,1,2
117872,9,145,12,4,0,0,0,43,59
19903,9,912,3,0,0,0,0,14,17
88677,8,545,303,7,4,0,2,515,831
138980,9,367,75,2,3,0,1,115,196
30837,9,302,47,2,2,0,0,74,125
165599,7,460,1,0,0,0,0,1,2
149802,7,521,17,0,0,0,1,25,43
61574,7,521,1,0,0,0,0,3,4
119178,7,228,31,3,2,1,0,74,111
166439,7,228,10,0,0,0,0,20,30
149549,7,748,4,0,0,0,0,8,12
115930,4,36,127,5,3,0,1,215,351
66982,9,374,2,0,0,0,0,6,8
126959,9,374,10,0,0,0,0,14,24
49443,7,521,1,0,0,0,0,4,5
153433,10,701,2,0,0,0,0,1,3
100969,5,225,0,1,0,0,0,0,1
37380,7,521,64,4,2,0,0,88,158
123594,5,693,3,0,0,0,0,12,15
168639,8,124,46,0,0,0,0,85,131
27387,7,521,23,0,0,0,0,37,60
95303,6,843,10,0,0,0,0,24,34
107621,7,521,17,0,0,0,0,30,47
89066,9,77,426,6,4,0,0,542,978
122963,7,228,36,0,1,0,0,68,105
52766,11,693,12,1,0,0,0,7,20
149393,11,375,34,2,0,0,0,39,75
146490,9,570,513,0,0,0,2,979,1494
153820,9,909,5,0,0,0,0,7,12
40496,7,521,1,0,0,0,0,3,4
108531,7,521,1,0,0,0,0,3,4
116170,9,472,9,1,0,0,0,18,28
20176,9,375,7,0,0,0,0,9,16
105604,9,452,1,0,0,0,0,1,2
166259,7,151,0,0,0,0,0,5,5
95295,6,375,2,0,0,0,0,4,6
137592,4,800,54,0,0,0,0,85,139
49390,5,489,11,0,0,0,0,11,22
51581,8,30,1,0,0,0,0,1,2
47085,9,367,41,0,0,0,1,70,112
144129,8,545,3597,103,38,8,22,6038,9806
111066,9,427,18,0,0,0,0,70,88
8565,7,741,157,3,2,0,1,295,458
158160,9,131,6,0,0,0,1,8,15
108590,9,131,8,0,0,0,1,14,23
4365,4,222,36,1,1,0,1,64,103
10029,9,483,6,0,0,0,0,6,12
52264,7,508,4,0,0,0,0,15,19
7108,10,743,14,0,0,0,0,44,58
101410,7,508,2,0,0,0,0,3,5
56570,6,453,10,0,0,0,0,18,28
124023,7,175,14,0,0,0,0,34,48
41642,7,484,10,0,0,0,0,12,22
31149,8,484,57,0,0,0,0,82,139
143178,7,216,98,1,0,0,0,163,262
135763,9,828,1,0,0,0,0,0,1
117904,9,607,25,0,0,0,0,50,75
45774,9,630,2,0,0,0,0,4,6
19091,6,103,15,0,0,0,0,24,39
8476,6,132,9,0,0,0,0,15,24
59714,5,238,4,0,0,0,0,2,6
83539,6,209,10,0,0,0,0,23,33
54132,6,785,93,3,1,0,0,137,234
90562,9,353,16,0,0,0,0,20,36
118693,11,214,4,0,0,0,0,2,6
53502,7,521,46,2,1,0,1,47,97
85309,11,214,2,0,0,0,0,1,3
106436,7,578,15,0,0,0,1,43,59
5159,10,474,15,1,0,0,0,28,44
4717,7,144,3,0,0,0,0,1,4
123734,7,429,69,0,0,0,0,83,152
85095,11,623,4,1,0,0,0,2,7
28926,10,289,91,4,0,0,0,144,239
113014,9,710,1,0,0,0,0,3,4
127531,9,710,2,0,0,0,1,3,6
80871,5,78,55,1,0,0,0,79,135
43041,8,427,77,0,0,0,0,108,185
117808,8,812,20,0,0,0,0,34,54
37989,8,800,256,4,2,0,0,455,717
106622,8,622,481,5,3,0,3,994,1486
65991,4,658,1,0,0,0,0,0,1
134089,6,200,94,1,0,0,0,128,223
115670,5,78,17,1,1,0,0,35,54
48688,9,489,104,2,4,0,1,173,284
74881,11,812,4,1,0,0,0,3,8
104182,7,302,13,0,0,0,0,17,30
58941,10,806,11,0,0,0,0,35,46
88270,9,100,50,0,0,0,1,115,166
55012,10,523,89,0,0,0,0,131,220
120447,7,157,0,0,0,0,1,127,128
89047,7,228,192,5,3,1,0,305,506
163320,10,322,0,1,1,0,0,0,2
88661,8,622,71,1,1,0,0,141,214
64310,7,100,25,3,3,0,0,37,68
7488,7,194,5,0,0,0,0,9,14
117211,6,78,420,5,2,0,2,633,1062
70216,11,489,4,0,0,0,0,5,9
140797,9,243,76,0,1,0,0,107,184
163097,6,601,72,3,2,0,1,122,200
158132,4,174,7,0,0,0,0,10,17
92261,7,484,4,0,0,0,0,4,8
85354,7,489,27,3,0,0,0,30,60
117612,9,306,13,0,0,0,0,17,30
114964,8,800,2,0,0,0,0,0,2
143166,6,78,23,0,0,0,0,34,57
125810,9,145,22,0,0,2,0,30,54
136781,10,334,2,0,0,0,0,3,5
50285,4,752,3,0,0,0,0,6,9
36188,10,743,6,1,1,0,0,19,27
22115,10,743,0,0,0,0,0,5,5
165740,10,628,7,0,0,0,1,17,25
55437,7,56,66,3,1,0,1,142,213
53253,10,628,6,0,0,0,0,10,16
45989,10,743,6,0,0,0,0,17,23
137573,10,743,2,0,0,0,0,10,12
145528,10,743,0,0,0,0,0,23,23
110159,6,200,645,4,2,0,2,974,1627
37277,6,59,8,0,0,0,0,12,20
37841,9,216,63,2,1,0,0,106,172
124571,9,741,19,0,1,0,0,38,58
115795,7,163,37,1,1,0,0,54,93
166049,9,640,171,4,2,1,2,332,512
151380,10,917,2,0,0,0,0,3,5
25187,8,812,70,5,6,0,0,102,183
137837,11,800,3,0,0,0,0,2,5
43082,9,487,40,4,2,0,0,62,108
18601,9,131,37,0,0,0,1,66,104
43335,10,289,15,0,0,0,0,18,33
115002,7,118,1,0,0,0,0,4,5
42911,7,46,3,0,0,0,0,3,6
16389,9,367,171,4,2,0,1,268,446
100956,9,216,58,2,2,0,0,91,153
154409,8,124,223,8,3,0,0,412,646
47158,7,587,322,10,6,2,3,458,801
24057,8,214,2,0,0,0,0,7,9
11992,4,800,1,0,0,0,0,1,2
65439,10,917,16,1,0,0,0,49,66
44641,10,917,20,0,0,0,0,62,82
55319,10,917,14,0,0,0,2,61,77
67745,10,917,4,0,0,0,0,14,18
78947,10,917,20,1,1,0,0,26,48
2980,10,111,6,0,0,0,0,13,19
48325,7,149,7,0,0,0,0,4,11
99485,7,149,1,0,0,0,0,2,3
30547,7,149,82,1,1,0,0,140,224
62455,7,149,6,0,0,0,0,14,20
63093,7,149,12,0,0,0,1,36,49
135836,9,472,3,0,0,0,0,5,8
101386,8,124,61,4,3,0,0,96,164
90570,7,842,130,11,3,0,0,198,342
128799,8,885,47,0,0,0,0,69,116
133552,11,306,17,0,0,0,0,22,39
87180,7,306,219,1,1,0,0,404,625
87206,9,4,19,0,1,0,0,18,38
138026,7,79,2,0,0,0,0,6,8
153071,4,174,9,0,0,0,0,17,26
98321,7,79,8,0,0,0,0,13,21
116116,4,885,347,4,2,0,0,517,870
84326,9,489,4,0,0,0,0,6,10
159253,5,263,56,0,0,0,0,99,155
159296,8,214,104,8,1,0,1,220,334
84455,4,638,1,0,0,0,0,1,2
86796,4,200,3,0,0,0,0,6,9
105877,8,623,11,0,0,0,0,27,38
111026,9,374,2,0,0,0,0,13,15
94312,9,597,17,1,1,0,0,22,41
161488,9,266,6,0,0,0,0,8,14
137239,9,575,16,0,0,0,0,38,54
17741,9,184,3,0,0,0,0,5,8
83127,9,266,12,0,0,0,0,12,24
68489,4,159,8,0,0,1,0,11,20
134221,9,86,6,2,1,0,0,17,26
140715,4,453,5,0,0,0,0,3,8
127779,9,367,47,0,0,0,0,106,153
159226,11,214,85,1,0,0,0,107,193
161885,5,556,10,0,0,0,0,14,24
37931,8,623,345,6,4,1,3,662,1021
150992,4,306,1,0,0,0,0,0,1
99429,9,575,62,0,0,0,0,90,152
89202,9,607,76,1,1,0,1,118,197
33249,9,607,8,0,0,0,0,0,8
118397,9,575,3,0,0,0,0,11,14
80830,10,549,18,0,1,0,0,53,72
12057,7,713,61,3,1,0,0,131,196
71737,4,658,12,0,0,0,0,17,29
57203,9,489,189,0,0,0,2,273,464
82176,7,521,41,1,1,0,0,56,99
60198,8,214,314,6,2,1,4,548,875
23041,7,587,52,0,0,0,1,98,151
72361,9,575,104,2,1,0,0,123,230
148527,9,375,2,0,0,0,0,5,7
944,9,375,2,0,0,0,0,4,6
124127,9,800,68,3,0,0,3,366,440
146835,9,452,11,2,1,0,0,18,32
144185,11,124,2,0,0,0,0,2,4
78420,10,798,2,0,0,0,0,4,6
164130,9,30,17,1,1,0,1,23,43
44976,7,521,8,0,0,0,0,18,26
55957,7,404,46,0,0,0,1,57,104
31252,5,885,7,0,0,0,0,7,14
65142,8,403,589,2,1,1,4,1202,1799
127555,6,800,8,0,0,0,0,5,13
153402,9,302,343,21,10,2,1,610,987
28493,4,365,20,0,0,0,0,34,54
168980,5,159,7,0,0,0,0,7,14
24616,9,78,38,0,0,0,0,58,96
156127,10,653,7,0,0,0,0,41,48
142380,8,214,315,4,2,0,0,469,790
4988,7,263,11,0,0,0,0,14,25
159602,7,263,8,0,0,0,0,13,21
66135,11,885,131,1,0,0,0,155,287
86370,9,556,11,0,0,0,1,6,18
119569,7,496,6,0,0,0,0,8,14
162047,9,302,26,3,2,0,0,34,65
59625,11,214,7,0,0,0,0,8,15
73424,9,657,42,2,1,0,0,83,128
9236,5,800,6,1,0,0,0,7,14
93255,7,216,198,1,0,0,1,248,448
95296,9,469,14,0,0,0,0,25,39
67453,9,469,9,0,0,0,0,13,22
114475,9,145,77,1,0,0,1,96,175
99315,8,885,187,0,0,0,5,616,808
82796,10,917,17,0,0,0,0,14,31
49630,9,828,0,2,1,0,1,0,4
38632,10,917,6,0,0,0,0,8,14
87090,7,202,11,0,0,0,0,13,24
25897,10,917,26,2,0,0,1,67,96
13649,9,353,8,0,0,0,0,23,31
87628,9,353,2,0,0,0,0,3,5
81435,9,353,4,0,0,0,0,6,10
75932,10,653,157,2,1,1,2,297,460
122617,5,489,329,16,8,1,1,484,839
28098,4,36,108,9,4,0,0,182,303
131295,5,355,37,0,0,0,0,56,93
95588,7,484,32,4,2,0,0,42,80
52440,4,270,9,0,0,0,0,11,20
119673,9,325,11,0,1,0,0,15,27
149444,8,800,589,9,2,3,2,1071,1676
92609,8,800,46,0,0,1,2,95,144
32935,4,36,195,10,4,1,1,375,586
162447,9,658,53,2,1,0,1,61,118
62704,7,496,12,0,0,0,0,18,30
82606,9,607,96,1,0,0,0,227,324
25961,9,538,145,3,2,0,2,225,377
54787,9,469,12,0,0,0,0,23,35
36460,9,658,21,0,0,0,1,28,50
113747,9,607,40,0,0,0,0,69,109
168336,5,124,19,0,0,0,0,28,47
142850,9,30,74,0,0,0,0,118,192
157371,9,607,18,0,0,0,0,32,50
63647,6,728,3,0,0,0,0,6,9
122419,9,452,8,0,0,0,0,18,26
93119,4,270,22,2,1,0,0,45,70
53105,4,159,6,0,0,0,0,8,14
39008,8,885,8,0,0,0,0,6,14
58185,9,306,36,0,0,0,0,92,128
68203,9,658,1,0,0,0,0,2,3
57673,9,79,8,0,0,0,0,19,27
142466,9,510,4,0,0,0,0,6,10
125440,9,315,46,0,0,0,1,74,121
128729,8,427,7,0,0,0,0,13,20
1126,9,657,64,3,1,1,0,93,162
17831,9,658,3,0,0,0,0,6,9
130196,9,489,129,8,2,1,0,218,358
19587,9,800,3,0,0,0,0,8,11
105145,9,145,8,0,1,0,0,11,20
36228,6,537,20,0,0,0,1,28,49
23584,7,295,2,0,0,0,0,3,5
144839,7,295,4,0,0,0,0,3,7
92583,7,77,9,1,1,0,0,32,43
66353,7,295,4,0,0,0,0,5,9
80075,9,575,6,1,1,0,0,29,37
118753,9,483,14,1,1,0,0,28,44
16965,10,653,84,0,0,0,0,106,190
63314,9,367,81,2,2,0,0,109,194
33195,5,453,29,0,0,0,0,45,74
64111,11,214,8,0,0,0,0,13,21
162639,9,741,131,0,0,0,0,165,296
3418,9,741,86,0,0,0,1,127,214
134105,7,30,4,0,0,0,0,11,15
83367,9,741,88,0,0,0,1,121,210
112497,9,378,32,1,1,0,0,89,123
862,8,124,40,0,0,0,0,63,103
17315,9,378,6,0,0,0,0,10,16
19723,9,117,7,0,0,0,0,6,13
92034,9,658,17,3,2,0,0,23,45
161707,9,374,37,4,2,0,0,92,135
84323,11,355,15,0,0,0,0,18,33
3905,6,103,43,2,0,0,0,52,97
167758,9,405,5,0,0,0,0,5,10
79663,7,228,22,0,0,0,0,65,87
147774,9,873,2,0,0,0,0,10,12
115628,9,873,4,0,0,0,0,11,15
36935,7,228,16,0,0,0,0,25,41
117532,4,569,13,0,0,0,0,4,17
93152,10,66,4,0,0,0,0,6,10
34503,9,741,4,0,0,0,0,6,10
70381,9,607,225,9,2,1,2,496,735
37797,7,79,50,1,0,1,2,88,142
103006,7,912,7,0,0,0,0,13,20
121930,9,145,2,0,0,0,0,2,4
49882,10,799,5,0,0,0,0,8,13
125842,9,489,6,0,0,0,0,4,10
12685,9,489,51,0,0,0,2,80,133
138755,9,489,13,0,0,0,0,16,29
167811,6,843,104,3,2,1,0,149,259
37573,9,607,16,2,1,0,0,17,36
129254,10,653,268,5,3,0,2,458,736
115300,10,798,4,0,0,0,0,9,13
170465,7,30,93,5,2,0,0,171,271
111756,9,607,25,2,1,0,0,49,77
91525,9,341,85,0,0,0,0,101,186
27232,7,521,10,0,0,0,0,12,22
143277,4,658,54,1,1,0,0,86,142
162697,7,211,5,0,0,0,0,6,11
107900,7,484,3,0,0,0,0,2,5
142266,9,489,32,0,0,0,0,47,79
38132,8,693,2,0,0,0,0,3,5
92684,11,658,83,3,0,0,1,87,174
17224,9,314,4,0,0,0,0,5,9
50967,9,158,4,0,0,0,0,6,10
67076,7,693,25,3,3,0,0,33,64
152291,7,310,12,0,0,0,0,48,60
95131,7,310,2,0,0,0,0,23,25
158481,9,158,8,0,0,0,0,9,17
37537,10,413,3,0,0,0,0,5,8
56614,9,65,50,1,1,0,0,72,124
36889,5,306,8,0,0,0,0,11,19
101389,9,145,146,2,0,1,0,242,391
92182,7,211,6,0,0,0,0,4,10
15285,5,381,12,0,0,0,0,10,22
136097,9,607,2,0,0,0,0,3,5
60949,7,232,2,0,0,0,0,3,5
105333,5,200,68,0,0,0,1,117,186
121499,9,100,26,0,0,0,0,29,55
143481,8,124,4,0,0,0,0,33,37
228,9,607,1,0,0,0,0,4,5
135058,5,225,74,2,0,0,0,111,187
155641,4,890,92,2,1,0,1,136,232
63192,9,630,51,2,2,0,0,85,140
38954,9,684,1,0,0,0,0,3,4
21754,9,570,13,0,0,0,0,21,34
139345,7,611,4,0,0,0,0,4,8
141478,7,587,22,0,0,0,0,33,55
107892,7,314,2,0,0,0,1,25,28
122646,4,159,3,0,0,0,0,3,6
51722,11,214,51,0,0,0,0,76,127
157770,7,508,4,0,0,0,0,3,7
76512,10,898,9,0,0,0,0,17,26
157149,10,898,8,0,0,0,0,16,24
7918,10,898,45,0,0,0,0,41,86
148512,9,607,6,0,0,0,0,14,20
131565,9,607,37,0,0,0,0,73,110
6177,9,145,54,1,0,0,0,96,151
151539,9,607,65,4,3,1,0,124,197
54589,7,563,45,2,2,0,0,151,200
41424,9,456,2,0,0,0,0,5,7
62310,5,585,7,0,0,0,0,7,14
113246,10,917,11,0,0,0,0,19,30
31540,5,59,33,4,1,0,0,41,79
124385,6,269,103,0,0,0,0,141,244
138336,9,30,28,0,0,0,0,59,87
94172,7,118,2,0,0,0,0,0,2
165086,9,145,11,0,0,0,0,22,33
105517,7,157,42,2,4,0,1,72,121
94472,9,147,36,1,1,0,0,72,110
